orthomap	organism	mirna	gene	log2FoldChange	pvalue	baseMean	bMctrl	bMtreat	padj
ENSG00000157869|ENSMUSG00000029128	mouse	mir197	Rab28	-0.691631436526148	9.32330507818415e-07	114.43442156811	141.586154877339	87.2826882588815	1.2826967496100486e-06
ENSG00000136010|ENSMUSG00000020256	mouse	mir197	Aldh1l2	0.520981778970605	1.05200068671784e-06	196.076167428599	160.87410166586	231.278233191338	1.4323467336981418e-06
ENSG00000135919|ENSMUSG00000026249	mouse	mir197	Serpine2	0.576600855284566	1.05436634563891e-06	149.948830977398	120.179248062527	179.718413892269	1.4323467336981418e-06
ENSG00000161681|ENSMUSG00000038738	mouse	mir197	Shank1	0.56730526394754	1.06725107651152e-06	153.464190722391	123.479891810934	183.448489633849	1.440788953290552e-06
ENSG00000004468|ENSMUSG00000029084	mouse	mir197	Cd38	-0.680508175029668	1.45435564379042e-06	101.679845697399	125.45725907386	77.9024323209372	1.9511852115449114e-06
ENSG00000171777|ENSMUSG00000030589	mouse	mir197	Rasgrp4	-0.642705809791621	1.51511815144683e-06	124.629908323289	152.159527047085	97.1002895994924	2.02015753526244e-06
ENSG00000119403|ENSMUSG00000026873	mouse	mir197	Phf19	-0.564005862052991	1.52817828563437e-06	175.345990416288	209.38384964952	141.308131183055	2.0250706116381835e-06
ENSG00000163947|ENSMUSG00000021895	mouse	mir197	Arhgef3	-0.668458327997682	1.65647382984134e-06	114.795916418683	141.152507159978	88.4393256773873	2.181697239303228e-06
ENSG00000125378|ENSMUSG00000021835	mouse	mir197	Bmp4	-0.562066861958544	1.84615516804466e-06	167.499207826108	199.913472753219	135.084942898998	2.416784947258464e-06
ENSG00000143819|ENSMUSG00000038776	mouse	mir197	Ephx1	0.55895981053488	1.85833326919229e-06	144.649475732091	116.781889336874	172.517062127307	2.418072205695992e-06
ENSG00000163788|ENSMUSG00000038145	mouse	mir197	Snrk	-0.659355141734421	1.99788931306642e-06	100.850361792786	123.727870062396	77.9728535231763	2.584096357020041e-06
ENSG00000171150|ENSMUSG00000037104	mouse	mir197	Socs5	0.546777549404172	2.0412768829167e-06	147.709034171958	119.861410092441	175.556658251474	2.6244988494643286e-06
ENSG00000079841|ENSMUSG00000041670	mouse	mir197	Rims1	0.503040350537623	2.07885659387011e-06	191.019474836881	157.877801179039	224.161148494723	2.6570001436446377e-06
ENSG00000205352|ENSMUSG00000023048	mouse	mir197	Prr13	-0.645298870039656	2.3207313251143e-06	115.398497638534	141.00477559584	89.7922196812271	2.948693918968757e-06
ENSG00000174080|ENSMUSG00000083282	mouse	mir197	Ctsf	0.544377616694779	2.34169531304117e-06	160.549001940168	130.426610655952	190.671393224383	2.9579309217362147e-06
ENSG00000171451|ENSMUSG00000038702	mouse	mir197	Dsel	0.500843418607309	2.65078879266644e-06	172.428433001777	142.623618591798	202.233247411757	3.328897553581111e-06
ENSG00000100721|ENSMUSG00000041359	mouse	mir197	Tcl1	-0.570809388213933	2.70084509008496e-06	159.116876781305	190.385544853718	127.848208708893	3.372153407273707e-06
ENSG00000112419|ENSMUSG00000062866	mouse	mir197	Phactr2	0.556235829502355	3.03690820255947e-06	160.228578943889	129.526855959795	190.930301927983	3.769955010073824e-06
ENSG00000113070|ENSMUSG00000024486	mouse	mir197	Hbegf	-0.515884941790847	3.53178855275434e-06	179.038784364599	210.88962925479	147.187939474408	4.3592361565425e-06
ENSG00000138678|ENSMUSG00000029314	mouse	mir197	Gpat3	-0.727789101244824	3.60337971908822e-06	84.7001758146013	105.869497139318	63.5308544898842	4.411183833975002e-06
ENSG00000157766|ENSMUSG00000030607	mouse	mir197	Acan	-0.545023614008555	3.61472008617396e-06	149.386915083115	177.460523627006	121.313306539225	4.411183833975002e-06
ENSG00000214021|ENSMUSG00000030276	mouse	mir197	Ttll3	-0.5709883695243	3.91602705562771e-06	134.236931592976	160.654950442012	107.81891274394	4.752032831548232e-06
ENSG00000119862|ENSMUSG00000042363	mouse	mir197	Lgalsl	-0.589955191929539	5.34383341635833e-06	124.283935453371	149.54876218213	99.0191087246129	6.448424681192175e-06
ENSG00000153786|ENSMUSG00000031823	mouse	mir197	Zdhhc7	-0.690653913368975	5.72936471183049e-06	87.7094017312281	108.546656969254	66.8721464932022	6.875237654196587e-06
ENSG00000158815|ENSMUSG00000022101	mouse	mir197	Fgf17	0.568045595186224	5.82718116473991e-06	130.787684527689	105.172768263943	156.402600791435	6.953984152396799e-06
ENSG00000125249|ENSMUSG00000051615	mouse	mir197	Rap2a	0.51057996667171	5.96240737520134e-06	165.112807275256	136.021567645788	194.204046904724	7.076263698041151e-06
ENSG00000044459|ENSMUSG00000038070	mouse	mir197	Cntln	0.512101973530694	6.44014965945185e-06	183.193012071907	150.841225789421	215.544798354392	7.601488122631692e-06
ENSG00000082397|ENSMUSG00000024044	mouse	mir197	Epb41l3	0.523500974786691	7.96463427121649e-06	150.259583303953	123.113521146554	177.405645461352	9.34978805751501e-06
ENSG00000107864|ENSMUSG00000039652	mouse	mir197	Cpeb3	-0.602809574486555	8.27291464566838e-06	108.429862038366	130.964808178413	85.894915898318	9.659186829537137e-06
ENSG00000205126|ENSMUSG00000075023	mouse	mir197	Accsl	0.514563307441292	8.38279266562937e-06	159.147324425113	130.886562384887	187.408086465339	9.734855998795396e-06
ENSG00000180921|ENSMUSG00000046761	mouse	mir197	Fam83h	0.555964621115779	1.19563318425158e-05	135.86689874942	109.816612447405	161.917185051435	1.3810522342157288e-05
ENSG00000128591|ENSMUSG00000068699	mouse	mir197	Flnc	-0.517445089464337	1.27542245475432e-05	187.152095182401	220.536815637277	153.767374727524	1.4653789905687933e-05
ENSG00000158710|ENSMUSG00000026547	mouse	mir197	Tagln2	-0.565058439554529	1.3997490157436e-05	123.725417516134	147.843404772795	99.6074302594727	1.5997131608498286e-05
ENSG00000170412|ENSMUSG00000051043	mouse	mir197	Gprc5c	-0.672162243636924	1.4865347679435e-05	91.9669402356728	113.240496013153	70.6933844581923	1.6899553151357684e-05
ENSG00000135541|ENSMUSG00000019986	mouse	mir197	Ahi1	0.533358945690455	1.66324478465883e-05	132.810486282354	108.353788605281	157.267183959427	1.8809469816037032e-05
ENSG00000136059|ENSMUSG00000038775	mouse	mir197	Vill	-0.627657890279245	1.82723123103666e-05	97.9212579528617	119.106458610917	76.736057294806	2.055635134916243e-05
ENSG00000214046|ENSMUSG00000044600	mouse	mir197	Smim7	-0.56703904973609	2.21666132712948e-05	128.692208959401	153.8563021637	103.528115755102	2.480823039688952e-05
ENSG00000221890|ENSMUSG00000022421	mouse	mir197	Nptxr	0.509572935152235	2.26478317278328e-05	158.292752640091	130.449798253089	186.135707027093	2.5216142542329303e-05
ENSG00000174307|ENSMUSG00000041801	mouse	mir197	Phlda3	0.511545920310575	2.29278552116703e-05	162.688751652997	133.968920548359	191.408582757635	2.539700884985018e-05
ENSG00000088826|ENSMUSG00000027333	mouse	mir197	Smox	0.525403467636283	2.31760290894145e-05	132.693389217132	108.61457246404	156.772205970223	2.554093001690577e-05
ENSG00000244020|ENSMUSG00000031762	mouse	mir197	Mt2	-0.537650592926656	4.04966451679541e-05	120.068211875195	142.369999869423	97.7664238809676	4.440241297603089e-05
ENSG00000125089|ENSMUSG00000036553	mouse	mir197	Sh3tc1	-0.517052656443071	4.09024623785469e-05	141.458014051961	166.716250792339	116.199777311582	4.462086804932389e-05
ENSG00000143162|ENSMUSG00000040713	mouse	mir197	Creg1	-0.520261545445656	4.50189933487074e-05	133.133803529678	157.060586962193	109.207020097164	4.886483700161205e-05
ENSG00000269190|ENSMUSG00000030598	mouse	mir197	Fbxo17	-0.60800777131505	4.88156166924089e-05	96.4960098130954	116.741545307181	76.2504743190101	5.272086602780161e-05
ENSG00000101443|ENSMUSG00000017723	mouse	mir197	Wfdc2	-0.541775193099689	5.22888170034021e-05	114.133416891642	135.50091947374	92.7659143095445	5.6190967526044046e-05
ENSG00000109762|ENSMUSG00000038291	mouse	mir197	Snx25	0.514675337251679	5.63968971957104e-05	127.735363135052	105.012941658119	150.457784611986	6.030559304095765e-05
ENSG00000130287|ENSMUSG00000002341	mouse	mir197	Ncan	-0.584177900942485	6.08268093293487e-05	103.63810972463	124.538414960695	82.7378044885656	6.472212224206561e-05
ENSG00000173809|ENSMUSG00000030491	mouse	mir197	Tdrd12	-0.510302920301376	6.54417103296502e-05	126.247956459432	148.520973866786	103.974939052078	6.929122270198257e-05
ENSG00000132849|ENSMUSG00000061859	mouse	mir197	Patj	-0.624509545804289	6.74372225104556e-05	104.619194211459	127.128855566662	82.1095328562564	7.105580518174835e-05
ENSG00000135144|ENSMUSG00000029603	mouse	mir197	Dtx1	-0.605199741048485	0.0001007267162229	83.1457097251714	100.54061406781	65.7508053825326	0.0001056163626414
ENSG00000161980|ENSMUSG00000038628	mouse	mir197	Polr3k	-0.572128766487983	0.0001542079318846	103.963508596296	124.507628443908	83.4193887486853	0.0001609126245752
ENSG00000134508|ENSMUSG00000040957	mouse	mir197	Cables1	-0.589799260014089	0.0001680897393968	85.3247110733769	102.728523891731	67.920898255023	0.0001745547293736
ENSG00000102760|ENSMUSG00000022018	mouse	mir197	Rgcc	-0.538982984090892	0.0001874932716244	97.1034963430604	115.218750100293	78.9882425858279	0.0001937729505783
ENSG00000198517|ENSMUSG00000018143	mouse	mir197	Mafk	-0.511784907876185	0.0002145179490092	124.437888405739	146.456525720432	102.419251091046	0.0002206470332666
ENSG00000159958|ENSMUSG00000068105	mouse	mir197	Tnfrsf13c	-0.507508289704446	0.0002603959600751	104.009997997016	122.291956857043	85.7280391369881	0.000266566480456
ENSG00000132541|ENSMUSG00000022323	mouse	mir197	Rida	-0.525327602478621	0.0002713292885972	97.4647301547936	115.19619251297	79.7332677966173	0.0002764487091367
ENSG00000213471|ENSMUSG00000045467	mouse	mir197	Ttll13	-0.542994718023469	0.0003078654350534	94.1192969439423	111.811212723799	76.4273811640857	0.0003122015679414
ENSG00000278023|ENSMUSG00000010362	mouse	mir197	Rdm1	-0.526157720296916	0.0003523493873124	88.398917568463	104.522698942396	72.2751361945301	0.0003556423722405
ENSG00000197467|ENSMUSG00000058806	mouse	mir197	Col13a1	-0.541452632839767	0.0005507801693508	90.0266553262859	106.910381037501	73.1429296150705	0.0005533419375803
ENSG00000096696|ENSMUSG00000054889	mouse	mir197	Dsp	-0.536301584627817	0.0019507598428471	236.68618586566	280.362626400055	193.009745331265	0.0019507598428471
ENSG00000157933|ENSMUSG00000029050	human	mir197	SKI	-1.18656592855348	6.44998432895755e-62	847.105189000145	1177.45794169901	516.752436301278	1.2512969598177645e-59
ENSG00000151012|ENSMUSG00000027737	human	mir197	SLC7A11	1.36605781751067	2.48882052741243e-56	684.048914634971	381.960001258412	986.13782801153	2.4141559115900568e-54
ENSG00000086758|ENSMUSG00000025261	human	mir197	HUWE1	-0.657544948585013	1.40486603336747e-41	3933.36467173593	4814.75294953831	3051.97639393355	9.08480034910964e-40
ENSG00000180694|ENSMUSG00000043252	human	mir197	TMEM64	1.24029332809799	4.6857253682671503e-35	399.292229445052	237.094467535131	561.489991354973	2.272576803609568e-33
ENSG00000168615|ENSMUSG00000031555	human	mir197	ADAM9	1.01887441165852	1.5139835246953e-33	691.420705355374	456.596503232496	926.244907478252	5.874256075817763e-32
ENSG00000074219|ENSMUSG00000030796	human	mir197	TEAD2	-1.1626066489648	2.66308708538345e-32	388.311009962943	537.203835201	239.418184724886	8.610648242739821e-31
ENSG00000163683|ENSMUSG00000037822	human	mir197	SMIM14	1.13650365180702	1.42772024400938e-29	488.205958877353	304.899428046339	671.512489708367	3.956824676254568e-28
	human	mir197	MXRA5	1.02285289816099	7.20434100032967e-27	433.372589204745	285.531777506177	581.213400903314	1.747052692579945e-25
ENSG00000136010|ENSMUSG00000020256	human	mir197	ALDH1L2	1.04161469888912	4.79500516507344e-24	439.020401791922	286.733228455705	591.307575128139	1.0335900022491638e-22
ENSG00000084092|ENSMUSG00000036285	human	mir197	NOA1	-1.16685509706788	1.20922606555875e-21	243.01158767263	336.640896926014	149.382278419246	2.3458985671839752e-20
ENSG00000124120|ENSMUSG00000017679	human	mir197	TTPAL	-1.19894302548941	6.888735749987481e-20	205.249690919278	286.337016024976	124.16236581358	1.2149224868159741e-18
ENSG00000143858|ENSMUSG00000026452	human	mir197	SYT2	0.743765406481031	9.219481217489301e-20	767.146647596546	573.413886649452	960.87940854364	1.4904827968274368e-18
ENSG00000129484|ENSMUSG00000036023	human	mir197	PARP2	-0.983371157402216	1.96439447722121e-19	333.538013485298	443.333643428182	223.742383542414	2.93148098908396e-18
ENSG00000204217|ENSMUSG00000067336	human	mir197	BMPR2	0.595931658611948	1.1640717214784e-18	1089.2529476304	867.226461460851	1311.27943379995	1.61307081404864e-17
ENSG00000153250|ENSMUSG00000026970	human	mir197	RBMS1	0.70714331717039	2.4706889424709e-18	660.952493792218	501.894836950327	820.010150634108	3.195424365595697e-17
ENSG00000103051|ENSMUSG00000031753	human	mir197	COG4	-0.959060666631543	1.5857068017362202e-17	295.177781030635	390.150818590479	200.20474347079	1.9226694971051672e-16
ENSG00000149476|ENSMUSG00000034371	human	mir197	TKFC	-1.39184845284303	2.72275516017907e-16	124.289033770597	180.436810735862	68.141256805333	3.1071441239690565e-15
ENSG00000213585|ENSMUSG00000020402	human	mir197	VDAC1	-0.67578730317863	1.86890864441677e-15	550.43271900145	677.272984725728	423.592453277172	2.014268205649185e-14
ENSG00000132294|ENSMUSG00000015002	human	mir197	EFR3A	0.517712975448603	2.63866934807661e-15	1022.52401571379	840.823252239486	1204.22477918809	2.694220281720328e-14
ENSG00000211455|ENSMUSG00000001630	human	mir197	STK38L	-0.594183391035103	4.01711707335933e-15	740.314157451215	890.849797642646	589.778517259785	3.896603561158551e-14
ENSG00000137962|ENSMUSG00000039831	human	mir197	ARHGAP29	0.855161151462952	1.09838450844829e-14	279.71456757628	198.870761312543	360.558373840018	1.0146980697093729e-13
ENSG00000138756|ENSMUSG00000034663	human	mir197	BMP2K	0.618884642679942	2.32287373693756e-14	600.170258060243	473.16747113965	727.173044980836	2.048352295299485e-13
ENSG00000165476|ENSMUSG00000019873	human	mir197	REEP3	0.639347017042212	2.9565551427851e-14	568.416238852936	444.269702821888	692.562774883984	2.493789990001345e-13
ENSG00000277443|ENSMUSG00000069662	human	mir197	MARCKS	-0.552836016624144	4.00275683809961e-14	763.091408089716	907.724562943867	618.458253235565	3.2355617774638524e-13
ENSG00000100221|ENSMUSG00000022426	human	mir197	JOSD1	0.84675609805459	1.10447836164553e-13	279.715761550224	199.622134057128	359.809389043321	8.570752086369313e-13
ENSG00000163873|ENSMUSG00000001985	human	mir197	GRIK3	0.739829103766245	1.45746870609924e-13	434.647038784977	325.330057782545	543.96401978741	1.0874958807048177e-12
ENSG00000173852|ENSMUSG00000043067	human	mir197	DPY19L1	0.725232391576668	2.9452730880117497e-13	382.886391023082	288.379751901324	477.393030144841	2.1162332558306645e-12
ENSG00000177189|ENSMUSG00000031309	human	mir197	RPS6KA3	0.667380719889227	4.0658492694181006e-13	443.655027734939	342.603488699343	544.706566770534	2.8170527080968267e-12
ENSG00000106799|ENSMUSG00000007613	human	mir197	TGFBR1	0.501845480302567	7.04505399462798e-13	861.625970606234	713.087321806975	1010.16461940549	4.712898189509752e-12
ENSG00000112078|ENSMUSG00000005936	human	mir197	KCTD20	0.555621186166104	7.40192919234336e-13	670.083352939267	542.431034826213	797.735671052321	4.786580877715373e-12
ENSG00000151414|ENSMUSG00000026393	human	mir197	NEK7	0.890919531627213	1.06685393318391e-12	227.904358467843	159.38940153296	296.419315402727	6.676440743150921e-12
ENSG00000080503|ENSMUSG00000024921	human	mir197	SMARCA2	0.58704167487509	1.67131842703026e-12	852.449188358903	681.169050968851	1023.72932574896	1.0132367963870951e-11
ENSG00000170017|ENSMUSG00000022636	human	mir197	ALCAM	0.580621402489019	2.68181280417456e-12	575.619026168476	461.128298908495	690.109753428457	1.5765808606359534e-11
ENSG00000114573|ENSMUSG00000052459	human	mir197	ATP6V1A	-0.590932780922706	8.17148581427351e-12	685.105367263431	823.688738103389	546.521996423473	4.662553670497238e-11
ENSG00000118276|ENSMUSG00000056124	human	mir197	B4GALT6	0.560885026735161	9.66147176351109e-12	570.081262074132	460.447386949712	679.715137198551	5.355215777489004e-11
ENSG00000103489|ENSMUSG00000030657	human	mir197	XYLT1	-0.544875560028458	1.0976117366513898e-11	609.090846307397	722.949873053636	495.231819561158	5.914907691954712e-11
ENSG00000008516|ENSMUSG00000023903	human	mir197	MMP25	0.623989787790965	1.51841657370851e-11	440.841459758491	346.751773725991	534.93114579099	7.9614274405257e-11
ENSG00000112144|ENSMUSG00000009828	human	mir197	CILK1	-0.682327737014063	1.68892160992544e-11	335.782186826805	413.971278951344	257.593094702266	8.622389271724615e-11
ENSG00000183742|ENSMUSG00000041886	human	mir197	MACC1	-0.540606305994656	4.37254619562191e-11	715.463142806595	848.150596581779	582.775689031411	2.175061440899104e-10
ENSG00000100889|ENSMUSG00000040618	human	mir197	PCK2	0.636116776606116	2.13630262730259e-10	387.956492994465	303.569399300533	472.343586688396	1.0361067742417563e-09
ENSG00000257093|ENSMUSG00000037172	human	mir197	DENND11	-0.515768113122557	3.2739921748782603e-10	628.376135773456	739.695023713218	517.057247833694	1.5491572729911766e-09
ENSG00000121957|ENSMUSG00000027883	human	mir197	GPSM2	-0.624999935006653	3.95216777138621e-10	375.87978827791	456.261902318085	295.497674237736	1.8255251134498206e-09
ENSG00000107643|ENSMUSG00000021936	human	mir197	MAPK8	-0.621155009142607	4.7037075678816e-10	438.473363002865	531.646493746032	345.300232259698	2.122137832951233e-09
ENSG00000196581|ENSMUSG00000039546	human	mir197	AJAP1	0.612363100216729	5.8235968917699e-10	409.924218444362	324.000409639764	495.848027248961	2.567676811371274e-09
ENSG00000184992|ENSMUSG00000037905	human	mir197	BRI3BP	0.518596012816733	6.00683223433518e-10	533.00249551601	438.045612722946	627.959378309073	2.589612118802277e-09
ENSG00000150593|ENSMUSG00000024975	human	mir197	PDCD4	0.752760215786728	1.04873613159146e-09	267.710510681309	199.155792882946	336.265228479672	4.410602043049469e-09
ENSG00000117525|ENSMUSG00000028128	human	mir197	F3	0.774774716119198	1.09128297972358e-09	201.778979485991	148.601438213489	254.956520758494	4.410602043049469e-09
ENSG00000197444|ENSMUSG00000021913	human	mir197	OGDHL	0.794076636758805	1.0782854969636202e-09	214.890097172167	156.931737071798	272.848457272537	4.410602043049469e-09
ENSG00000125755|ENSMUSG00000023118	human	mir197	SYMPK	-0.516425734500711	1.1798110586765202e-09	519.45315354008	611.621541117924	427.284765962236	4.6710886812907125e-09
	human	mir197	AHNAK2	0.835501794304618	1.27457408666095e-09	219.647741008668	157.484119794978	281.811362222357	4.945347456244487e-09
ENSG00000133056|ENSMUSG00000026447	human	mir197	PIK3C2B	-0.613895219978919	1.60988210995544e-09	356.391405294904	431.303015496766	281.479795093043	6.123865281006968e-09
ENSG00000060718|ENSMUSG00000027966	human	mir197	COL11A1	-0.741536972123548	1.6744657949671e-09	247.557767098819	310.066244985472	185.049289212165	6.2470454658387965e-09
ENSG00000164692|ENSMUSG00000029661	human	mir197	COL1A2	-0.660153941118207	1.89438971473336e-09	347.378081215864	425.721929581885	269.034232849843	6.934181219967395e-09
	human	mir197	VEGFA	0.560844100509302	2.4586964893061403e-09	468.566997706258	378.427836089393	558.706159323123	8.833094794914652e-09
ENSG00000171617|ENSMUSG00000041773	human	mir197	ENC1	0.576661108699612	3.02984743402467e-09	384.243769269036	308.259653541561	460.22788499651	1.0687098221832473e-08
ENSG00000163531|ENSMUSG00000026442	human	mir197	NFASC	-0.716635623547786	5.57889132438932e-09	221.245047217108	275.335710751144	167.154383683072	1.9326873516634436e-08
ENSG00000147852|ENSMUSG00000024924	human	mir197	VLDLR	0.585399009103857	5.89346797940405e-09	418.575375980638	334.599367282933	502.551384678344	2.0058469964989224e-08
ENSG00000134352|ENSMUSG00000021756	human	mir197	IL6ST	0.606928057382904	6.2867528844685e-09	308.953365279956	244.70098614503	373.205744414882	2.1028104475636017e-08
ENSG00000130517|ENSMUSG00000056204	human	mir197	PGPEP1	-0.653370618500528	8.56398886563845e-09	261.446230612933	319.879483297195	203.01297792867	2.8159556609048465e-08
ENSG00000197965|ENSMUSG00000026566	human	mir197	MPZL1	-0.503926246510338	9.39772863986833e-09	544.869756668232	639.246949306411	450.492564030053	3.03859892689076e-08
ENSG00000169258|ENSMUSG00000069227	human	mir197	GPRIN1	-0.725704905899112	1.82191080268007e-08	218.425761803854	272.47860023811	164.372923369598	5.79427370032678e-08
ENSG00000177614|ENSMUSG00000050751	human	mir197	PGBD5	-0.626556937464398	1.94225582968158e-08	272.852728520299	331.401941976893	214.303515063704	6.077381144487524e-08
ENSG00000130766|ENSMUSG00000028893	human	mir197	SESN2	0.702226730183254	1.98486531286672e-08	223.035168278153	169.56259465227	276.507741904036	6.11212493168482e-08
ENSG00000078018|ENSMUSG00000015222	human	mir197	MAP2	-0.993376283695219	2.7304789850108e-08	102.454568826253	136.728160844089	68.1809768084167	8.276764423313987e-08
	human	mir197	DCLK1	-0.519698134041031	2.78509741427604e-08	472.158000568665	556.470455247113	387.845545890218	8.312444590300796e-08
ENSG00000018625|ENSMUSG00000007097	human	mir197	ATP1A2	0.848415242046866	3.10695902581907e-08	150.165407177997	106.955164212645	193.37565014335	9.132576530437872e-08
ENSG00000198948|ENSMUSG00000031647	human	mir197	MFAP3L	0.599963084167185	3.4899190722961e-08	355.547076308979	282.460051014596	428.634101603363	1.0105138806349903e-07
ENSG00000170961|ENSMUSG00000022367	human	mir197	HAS2	0.599258353677729	3.69452438342968e-08	341.600203240004	271.452251425873	411.748155054135	1.0540260740961147e-07
ENSG00000160712|ENSMUSG00000027947	human	mir197	IL6R	0.818061776399511	4.00996178109249e-08	166.688776904689	120.380096806154	212.997457003224	1.1274385297564393e-07
ENSG00000102996|ENSMUSG00000031790	human	mir197	MMP15	0.538812763209494	4.76504591939782e-08	456.407164731615	371.970930042683	540.843399420546	1.3205984405188246e-07
ENSG00000120949|ENSMUSG00000028602	human	mir197	TNFRSF8	0.520078103528341	5.73307708449743e-08	400.147202124312	328.615269652689	471.679134595935	1.566502752665495e-07
ENSG00000205476|ENSMUSG00000084883	human	mir197	CCDC85C	-0.564200986097732	5.9878806064362e-08	335.077756459883	399.968519353584	270.186993566183	1.613401163400865e-07
ENSG00000184408|ENSMUSG00000060882	human	mir197	KCND2	-0.733282835372648	1.00833470800388e-07	174.269898644045	217.877582854201	130.662214433889	2.67968401853086e-07
ENSG00000130707|ENSMUSG00000076441	human	mir197	ASS1	0.539591864131796	1.22471068686079e-07	339.510049660346	276.563928566605	402.456170754088	3.210728016905315e-07
ENSG00000168209|ENSMUSG00000020108	human	mir197	DDIT4	0.769160023328828	1.39099305147791e-07	166.227504136614	122.67630289324	209.778705379989	3.5980353598228605e-07
ENSG00000153214|ENSMUSG00000014353	human	mir197	TMEM87B	0.738787429234527	1.49927378109015e-07	167.944494146409	125.608381837404	210.280606455415	3.809084755444613e-07
ENSG00000227051|ENSMUSG00000094910	human	mir197	C14orf132	-0.631342966111764	1.51185322767647e-07	234.085103247491	284.717851263437	183.452355231545	3.809084755444613e-07
ENSG00000068383|ENSMUSG00000025477	human	mir197	INPP5A	-0.717147698154578	2.04286374247588e-07	179.067291861276	222.922669842367	135.211913880186	5.080968795388727e-07
ENSG00000021826|ENSMUSG00000025991	human	mir197	CPS1	-0.695028798951581	2.86567648567961e-07	183.621290254775	227.252004696996	139.990575812555	7.03723086356765e-07
ENSG00000112394|ENSMUSG00000019838	human	mir197	SLC16A10	0.609048429480857	3.08258262695326e-07	240.572532233229	190.325420678714	290.819643787745	7.382975674431264e-07
ENSG00000128274|ENSMUSG00000047878	human	mir197	A4GALT	0.777113639378315	3.07706344005797e-07	145.80309623647	107.194093872278	184.412098600661	7.382975674431264e-07
ENSG00000173040|ENSMUSG00000050248	human	mir197	EVC2	-0.641912528290082	3.94692501369957e-07	216.884745234888	264.573383697619	169.196106772157	9.337846983630692e-07
ENSG00000140455|ENSMUSG00000032376	human	mir197	USP3	-0.689637373556425	4.41601041387551e-07	207.788902661114	256.762538424017	158.815266898211	1.0283945003024085e-06
ENSG00000119899|ENSMUSG00000049624	human	mir197	SLC17A5	0.652850267628237	4.45284216625785e-07	196.347028737512	152.441840630983	240.252216844041	1.0283945003024085e-06
ENSG00000153814|ENSMUSG00000063568	human	mir197	JAZF1	0.536413081518953	4.6477733339744e-07	335.101437064242	273.327981070724	396.874893057759	1.0607859138718043e-06
ENSG00000135632|ENSMUSG00000033706	human	mir197	SMYD5	-0.512391608138844	7.84935338215808e-07	312.132385189187	367.161632847631	257.103137530744	1.7706680885333344e-06
ENSG00000180616|ENSMUSG00000047904	human	mir197	SSTR2	0.624696549203009	8.50552955720744e-07	231.514792419767	181.946637882435	281.082946957098	1.896635326549705e-06
ENSG00000134698|ENSMUSG00000042500	human	mir197	AGO4	-0.583700463980844	8.73659143818002e-07	261.962960468368	314.445126587136	209.4807943496	1.92602129432605e-06
ENSG00000112406|ENSMUSG00000039879	human	mir197	HECA	-0.651326758269394	8.92797810401096e-07	199.657718095214	244.19874198703	155.116694203398	1.946098597952951e-06
ENSG00000104442|ENSMUSG00000027599	human	mir197	ARMC1	-0.519260200593624	9.61143320588658e-07	373.872015461406	440.615709471647	307.128321451166	2.0717978243799963e-06
	human	mir197	TCEANC2	-0.577863006824651	1.05306964356852e-06	261.41425505664	313.276959415404	209.551550697876	2.24500561376146e-06
ENSG00000125398|ENSMUSG00000000567	human	mir197	SOX9	0.669518406474357	1.2139279744192e-06	179.655114747145	138.472835801938	220.837393692352	2.5598046417100523e-06
ENSG00000141084|ENSMUSG00000037415	human	mir197	RANBP10	-0.604507948756424	1.25938583698299e-06	235.133331071169	283.893466317948	186.373195824391	2.627105939512904e-06
ENSG00000165410|ENSMUSG00000062929	human	mir197	CFL2	0.543559672541078	1.27751576817824e-06	301.0914173758	244.846181549868	357.336653201732	2.6365750960274318e-06
ENSG00000165025|ENSMUSG00000021457	human	mir197	SYK	-0.623747130852695	1.50285578565042e-06	196.395223548478	238.414485972134	154.375961124821	3.068989709644016e-06
ENSG00000108821|ENSMUSG00000001506	human	mir197	COL1A1	-0.785217770694108	1.96843785752323e-06	127.11425157753	161.142809408697	93.0856937463636	3.977884837078194e-06
ENSG00000067955|ENSMUSG00000031885	human	mir197	CBFB	-0.585702826116869	2.05889761601033e-06	256.881598013656	308.521434239944	205.241761787369	4.11779523202066e-06
ENSG00000113369|ENSMUSG00000074794	human	mir197	ARRDC3	0.521599780226778	2.10118564567732e-06	288.320798472655	236.581858429005	340.059738516305	4.1594899516469394e-06
ENSG00000157851|ENSMUSG00000029168	human	mir197	DPYSL5	-0.634846276772202	2.3769498345751e-06	198.515953920174	241.718746038712	155.313161801635	4.65576482612742e-06
ENSG00000198720|ENSMUSG00000037907	human	mir197	ANKRD13B	-0.56843556152832	2.39987877635434e-06	224.470382701668	268.32325951776	180.617505885576	4.65576482612742e-06
ENSG00000145391|ENSMUSG00000037111	human	mir197	SETD7	0.533290909321801	2.87817984013035e-06	308.562077424381	251.990113267226	365.134041581535	5.528385039458296e-06
ENSG00000240694|ENSMUSG00000046204	human	mir197	PNMA2	0.523258185947139	3.49749254495796e-06	328.551230235825	269.434587069931	387.667873401719	6.652093663939649e-06
ENSG00000159445|ENSMUSG00000028145	human	mir197	THEM4	0.64539884596229	3.68839310394278e-06	174.050673169374	135.535846012447	212.565500326301	6.947070506455333e-06
ENSG00000091656|ENSMUSG00000025255	human	mir197	ZFHX4	-0.661086599244195	3.92548942579434e-06	155.319450107427	190.520799842679	120.118100372176	7.32254758273175e-06
